ora,temperatura_u,temperatura_p,umidità,pressione,beccheggio,rollio,imbardata,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,giro_x,giro_y,giro_z
2018-02-05 01:00:30.679142,35.60662841796875,35.15833282470703,26.16152000427246,1003.184814453125,2.2455924561631804,8.73563180220695,178.09511989095313,-66.7556381225586,-1.284906268119812,6.144176959991455,-0.03924686834216118,0.15247373282909393,0.9916024804115295,0.0037742331624031067,0.0005808761343359947,-0.0007747039198875427
2018-02-05 01:00:32.770598,35.5888557434082,35.1875,26.677898406982422,1003.21044921875,2.2402903083765464,8.731186202830918,177.96743633460892,-66.7556381225586,-1.284906268119812,6.144176959991455,-0.03949370235204697,0.15198814868927002,0.9928209781646729,0.0037742331624031067,0.0005808761343359947,-0.0007747039198875427
2018-02-05 01:00:34.899753,35.51776885986328,35.164581298828125,26.395654678344727,1003.18359375,2.245114983251514,8.721319994574834,178.15881823515267,-66.7556381225586,-1.284906268119812,6.144176959991455,-0.04097472131252289,0.15295931696891785,0.9930647015571594,0.0037742331624031067,0.0005808761343359947,-0.0007747039198875427
2018-02-05 01:00:37.019280,35.62439727783203,35.17708206176758,26.42452049255371,1003.185546875,2.2515022773425337,8.731002641496973,177.90293202808732,-65.98279571533203,-1.7697299718856812,6.229475021362305,-0.03998737409710884,0.15125976502895355,0.9937956929206848,0.0006943196058273315,-0.0009474102407693863,0.0004376843571662903
2018-02-05 01:00:39.110172,35.553314208984375,35.172916412353516,26.36358070373535,1003.20263671875,2.259038750761408,8.732233783094868,177.94313452154202,-66.52155303955078,-1.317824363708496,5.893684387207031,-0.03900003433227539,0.1510169804096222,0.9911150336265564,0.000988554209470749,0.0005786856636404991,0.0004370342940092087
2018-02-05 01:00:41.207159,35.51776885986328,35.150001525878906,26.549606323242188,1003.188232421875,2.2497240802808034,8.72860951396653,177.96679429682695,-66.53331756591797,-0.9581780433654785,6.546961307525635,-0.03949370235204697,0.1527165323495865,0.9930647015571594,0.00036839768290519714,0.0008820937946438789,-0.0004787622019648552
2018-02-05 01:00:43.326566,35.60662841796875,35.16666793823242,27.383508682250977,1003.200439453125,2.253035654811202,8.733371009591675,178.1027150613102,-66.33795928955078,-1.5323848724365234,6.202958106994629,-0.03949370235204697,0.1527165323495865,0.9930647015571594,-0.00055655837059021,-0.0003412216901779175,-0.0004793284460902214
2018-02-05 01:00:45.484309,35.571083068847656,35.150001525878906,27.072399139404297,1003.1904296875,2.249901024868989,8.723970107972798,178.03803316987018,-66.61408996582031,-1.4785903692245483,5.775016784667969,-0.03900003433227539,0.15077418088912964,0.9928209781646729,-0.00055655837059021,-0.0003412216901779175,-0.0004793284460902214
2018-02-05 01:00:47.620641,35.37560272216797,35.125,26.6394100189209,1003.220947265625,2.272558896780037,8.744933666082861,177.99871860100757,-66.34942626953125,-1.263687252998352,6.582029342651367,-0.038753196597099304,0.15174536406993866,0.9930647015571594,-0.0002725943922996521,0.0008734371513128281,-0.0013937344774603844
2018-02-05 01:00:49.732866,35.51776885986328,35.147918701171875,27.739521026611328,1003.22314453125,2.260315782692789,8.711785050493496,178.05943898272898,-66.31092834472656,-1.39851713180542,5.606359958648682,-0.040481045842170715,0.15053139626979828,0.9901403188705444,-0.0002725943922996521,0.0008734371513128281,-0.0013937344774603844
2018-02-05 01:00:51.884185,35.5,35.16875076293945,27.280874252319336,1003.2158203125,2.2705794225812026,8.732115962331685,177.9850718830459,-65.95053100585938,-1.3721492290496826,5.838784694671631,-0.03900003433227539,0.15174536406993866,0.9930647015571594,-0.0002725943922996521,0.0008734371513128281,-0.0013937344774603844
2018-02-05 01:00:54.017676,35.62439727783203,35.18333435058594,27.755558013916016,1003.186767578125,2.245643469138544,8.720850419069395,177.85136409985373,-66.72044372558594,-1.8328630924224854,6.831811904907227,-0.03949370235204697,0.1515025645494461,0.9925772547721863,0.0009187087416648865,-0.0003596330061554909,0.001358814537525177
2018-02-05 01:00:56.113322,35.46445846557617,35.18958282470703,26.863922119140625,1003.196044921875,2.237727920220734,8.712404890160675,177.90086931095797,-66.83687591552734,-1.885813593864441,7.386071681976318,-0.03949370235204697,0.1515025645494461,0.9925772547721863,0.000303804874420166,-0.0003587966784834862,0.0013551870360970497
2018-02-05 01:00:58.268098,35.64216613769531,35.21875,27.73631477355957,1003.1923828125,2.2539050098264974,8.724840103318328,177.815901757683,-66.32463836669922,-1.6420880556106567,5.705839157104492,-0.03949370235204697,0.1515025645494461,0.9920898675918579,-8.575618267059326e-06,0.000556332990527153,0.00013286899775266647
2018-02-05 01:01:00.429256,35.713253021240234,35.235416412353516,24.779163360595703,1003.197998046875,2.2578494440721797,8.714269531804089,177.85389126984663,-66.318603515625,-1.6176384687423706,6.091000556945801,-0.03900003433227539,0.15198814868927002,0.9930647015571594,-0.0009321682155132294,0.0002479786053299904,0.00013262033462524414
2018-02-05 01:01:02.537800,35.62439727783203,35.24791717529297,28.339290618896484,1003.18359375,2.259365532624511,8.730834448088661,178.06557249260365,-66.35979461669922,-1.0476799011230469,5.598808288574219,-0.03900003433227539,0.15198814868927002,0.9920898675918579,-0.0009321682155132294,0.0002479786053299904,0.00013262033462524414
2018-02-05 01:01:04.658117,35.69548034667969,35.23958206176758,26.940898895263672,1003.201904296875,2.2793041354722474,8.745748166141384,177.77309013196538,-66.35979461669922,-1.0476799011230469,5.598808288574219,-0.038753196597099304,0.15125976502895355,0.9928209781646729,-0.0009321682155132294,0.0002479786053299904,0.00013262033462524414
2018-02-05 01:01:06.818461,35.60662841796875,35.21666717529297,28.326461791992188,1003.18359375,2.2764115503587474,8.74722946341763,177.78569866117323,-66.35979461669922,-1.0476799011230469,5.598808288574219,-0.03825952485203743,0.15223094820976257,0.9945268034934998,-0.0009321682155132294,0.0002479786053299904,0.00013262033462524414
2018-02-05 01:01:08.926464,35.677711486816406,35.22083282470703,26.43414306640625,1003.223876953125,2.276620084571844,8.7287529479391,177.92200191625,-66.35979461669922,-1.0476799011230469,5.598808288574219,-0.03900003433227539,0.1515025645494461,0.9925772547721863,-0.0009321682155132294,0.0002479786053299904,0.00013262033462524414
2018-02-05 01:01:11.046768,35.64216613769531,35.25208282470703,27.069190979003906,1003.20166015625,2.2700833800927303,8.736757929646355,178.05199407653367,-65.8077163696289,-1.8306465148925781,5.646779537200928,-0.038506362587213516,0.15174536406993866,0.9901403188705444,0.0035814084112644196,-0.0010036742314696312,-0.0007713939994573593
2018-02-05 01:01:13.128417,35.80210876464844,35.266666412353516,26.607337951660156,1003.2001953125,2.2606158841294466,8.742352708350243,178.021353847917,-66.13887786865234,-1.486280083656311,5.861591815948486,-0.038506362587213516,0.1493174284696579,0.9896529316902161,-0.001620359718799591,-9.119976311922073e-05,-0.0004632920026779175
2018-02-05 01:01:15.273187,35.571083068847656,35.243751525878906,26.99542236328125,1003.216796875,2.2750147766734794,8.743814368832625,178.04467211374342,-66.13887786865234,-1.486280083656311,5.861591815948486,-0.03900003433227539,0.15198814868927002,0.9937956929206848,-0.001620359718799591,-9.119976311922073e-05,-0.0004632920026779175
2018-02-05 01:01:17.431892,35.76656723022461,35.272918701171875,28.182132720947266,1003.220703125,2.2484227158005043,8.705166597187754,178.11782343975426,-66.2244873046875,-1.3448517322540283,6.287658214569092,-0.03900003433227539,0.15198814868927002,0.9937956929206848,0.00019558891654014587,0.00020794197916984558,0.0010651834309101105
2018-02-05 01:01:19.536088,35.73102569580078,35.3125,25.969079971313477,1003.22314453125,2.258400554960835,8.719504018029257,178.06805868146154,-66.2244873046875,-1.3448517322540283,6.287658214569092,-0.038753196597099304,0.15125976502895355,0.9925772547721863,0.00019558891654014587,0.00020794197916984558,0.0010651834309101105
2018-02-05 01:01:21.656947,35.69548034667969,35.28541564941406,25.241018295288086,1003.19287109375,2.2640790034820544,8.732328551969601,177.81883873902612,-66.44853210449219,-1.4174621105194092,5.458775043487549,-0.038753196597099304,0.15125976502895355,0.9925772547721863,-0.00012414529919624329,0.0005073593929409981,-0.0007659038528800011
2018-02-05 01:01:23.805220,35.64216613769531,35.29375076293945,27.037118911743164,1003.204833984375,2.273520032462305,8.725864631693831,177.92864086012324,-65.96192169189453,-1.693408727645874,4.9752912521362305,-0.038753196597099304,0.15125976502895355,0.9925772547721863,0.0023089349269866943,0.0001980205997824669,0.00015390664339065552
2018-02-05 01:01:25.921547,35.65993881225586,35.287498474121094,25.715702056884766,1003.21875,2.2548821537646324,8.705364672673683,177.93611308707523,-66.17857360839844,-1.8250235319137573,4.971683979034424,-0.03924686834216118,0.1515025645494461,0.9908714294433594,0.0019984841346740723,0.0008072927594184875,0.0010705683380365372
2018-02-05 01:01:28.042118,35.713253021240234,35.272918701171875,26.918447494506836,1003.2177734375,2.2517867974101473,8.698207488197157,177.92868184125825,-66.59848022460938,-1.6131399869918823,5.220471382141113,-0.038753196597099304,0.1515025645494461,0.9925772547721863,0.0010775141417980194,-0.0007198015227913857,-0.0007631173357367516
2018-02-05 01:01:30.226400,35.713253021240234,35.31458282470703,26.924861907958984,1003.22265625,2.2607053169188913,8.719136041587722,177.74941669630212,-66.41853332519531,-1.9510427713394165,6.632658958435059,-0.038753196597099304,0.1515025645494461,0.9925772547721863,-0.0004565492272377014,0.0004995809867978096,0.001984609290957451
